mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0068,input-0068,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,136,142,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.3 sendSyncTestData の配置規則 > Excel,7,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,MESSAGE=sendSyncTestData/REQ001/messageのExcel記述例。7.3ケースの具体例として使用方法へMERGE。
input-0069,input-0069,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,144,159,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.3 sendSyncTestData の配置規則 > YAML,16,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,同ケースのYAML記述例（messages:のrecords／record_type: DATA）。Excel例（input-0068）と対をなすYAML対比としてMERGE。
input-0070,input-0070,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,161,168,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.3 sendSyncTestData の配置規則 > 制約・補足,8,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,配置パス規則・no列と送信順序の一致・errorMode:timeout／msgExceptionの挙動・N回送信時のヘッダとボディ件数という4点の補足。いずれもbatch-08のinput-0138（7.1配置規則）・input-0141（7.4 no行とerrorMode）・input-0142（7.5複数回送信）が抽象仕様として既に説明済みだが、書き方（抽象仕様）／記載例（用途別実例）の意図的な2ページ構成上、実例側にも同じ制約を再掲するのは想定内のため分割せずMERGE。
input-0071,input-0071,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,170,172,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.4 ステータスコードのデフォルト値 > (L2直下),3,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,「HTTP同期応答テストでステータスコードカラムを省略するケース」の導入文。判断ルール1により子セクションと同じdest_sectionへMERGE。
input-0072,input-0072,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,174,181,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.4 ステータスコードのデフォルト値 > Excel,8,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,RESPONSE_BODY_MESSAGES=REQ001のExcel記述例。7.4ケースの具体例として使用方法へMERGE。
input-0073,input-0073,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,183,194,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.4 ステータスコードのデフォルト値 > YAML,12,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,同ケースのYAML記述例（response_body_messages）。Excel例（input-0072）と対をなすYAML対比としてMERGE。
input-0074,input-0074,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-messaging.md,196,197,NTF テストデータ解説書 — 記述例（メッセージングテストデータ） > 7.4 ステータスコードのデフォルト値 > 制約・補足,2,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,ステータスコード列省略時にデフォルト値"200"が使用される旨の説明。batch-08のinput-0144（7.7ステータスコード）と同内容だが、記載例ページ側の実例注釈として想定内のためMERGE。
current-0293,current-0293,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_http_send_sync.rst,4,23,リクエスト単体テスト（HTTP同期応答メッセージ送信処理）,20,user,,,,DROP,「同期応答メッセージ送信」との差分として、MockMessagingContext→MockMessagingClient・RequestTestingMessagingProvider→RequestTestingMessagingClientの用語読み替え表を示す本文。この表はbatch-10のinput-0027（ntf-doc-terms.mdの「HTTP同期応答メッセージ送信の用語読み替え」節、出典として本ファイルを明記済み）が既に同一の2行対応表としてリクエスト単体テスト（HTTPメッセージング）ページの使用方法へMERGE済みであり、実際の現行RSTと突き合わせても表の内容は完全一致する。本セクションに残る差分（RequestUnitTest_send_syncへの参照文・:ref:`message_httpSendSyncMessage_test`へ誘導するtip）はいずれも他ページへの導線のみで独自の実体的内容を持たず、判断ルール3に準じ非実体。よって本セクションとして新規に追加すべき情報がないためDROP。維持するのはinput-0027（現行RSTを出典に明記した要約表、batch-10で既にMERGE確定）とし、current-0293（同内容＋非実体的な導線のみ）を重複としてDROPする。
current-0351,current-0351,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/index.rst,4,10,リクエスト単体データ作成ツール,7,user,,,,DROP,「リクエスト単体データ作成ツール」index.rstの本文はtoctreeディレクティブ（01_HttpDumpTool・02_SetUpHttpDumpTool）のみで、説明文・前提事項等の地の文を一切含まない純粋なナビゲーションTOC。判断ルール3によりDROP（batch-08のcurrent-0160と同型の判断）。配下2ファイルの実内容は別途処理される想定。
current-0365,current-0365,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/02_MasterDataSetup/index.rst,4,21,マスタデータ投入ツール,18,user,第2部 導入と設定,マスタデータ投入ツール,機能概要,MOVE,「マスタデータ投入ツール」index.rstの本文。tipでblank_projectを使用してプロジェクトを構築した場合はgsp-dba-maven-pluginの使用を推奨し本ツールより優先すべき旨、importantで本ツールはマルチスレッド機能に対応せずマルチスレッドのテストは結合テスト等の別手段で行うべき旨を説明。末尾のtoctree自体は非実体的だが、tip／important部分は利用者が本ツールを使う前に知るべき前提・制限でありdesign.mdの機能概要（前提事項）に相当する内容のため、判断ルール5により分割せず全体をMOVE（batch-03のcurrent-0178／0179のJUnit Vintage tip／important admonitionと同型パターン）。dest_pageはvocabulary.md暫定リストのマスタデータ投入ツール（第2部 導入と設定）。
