mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0177,input-0177,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,215,225,NTF テストデータ読み込み機構 > 5. ヘッダ行＋データ行による組み立て（テーブル・LIST_MAP） > 組み立て先のデータモデル（テーブル・LIST_MAP）,11,developer,,,,DROP,"テーブル/LIST_MAPの内部保持クラス（TableData、List<Map<String,String>>）とその構造（ファイルデータのような入れ子ではなくフラットな行の並び）を示す対応表。内部データモデルとクラス名の説明でありDROP。"
input-0178,input-0178,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,227,235,NTF テストデータ読み込み機構 > 6. 入口 API がまとめる単位,9,developer,,,,DROP,入口API TestDataParserのgetSetupFile（SETUP_FIXEDとSETUP_VARIABLEをまとめて1つのファイルデータのリストとして返す）・getExpectedTableData（EXPECTED_TABLEとEXPECTED_COMPLETE_TABLEをマージして返す。後者は省略カラムにデフォルト値を補完してから統合）というAPI仕様。TestDataParserは利用者が直接呼ぶAPIではなくDbAccessTestSupport等NTF内部から使われるものであり、design.md§8「拡張する人にも必要なのは実装すべきインタフェースと登録先であり内部の処理段階ではない」に該当しDROP。
input-0179,input-0179,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,237,249,NTF テストデータ読み込み機構 > 7. データブロックの選び方（Single / Group）,13,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,Single方式（データタイプとIDが完全一致する最初の1ブロックのみ取得。LIST_MAP・MESSAGE等）とGroup方式（データタイプ+groupId+'='の前方一致で複数ブロックを収集。テーブル・ファイル等）の対応表、および「複数のデータタイプを使用する場合は種類ごとにまとめて記述する」という規約はこの選び方に由来し、混在して書くと読み込みが途中で打ち切られるデータタイプがあるという注意書き。グループIDの書き方と読み込み結果の対応、および誤った書き方をした場合の実害を説明する利用者向け仕様のためaudience=user。テストデータの書き方の使用方法へMERGE。
input-0180,input-0180,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,251,256,NTF テストデータ読み込み機構 > 8. 再解析を避けるキャッシュ,6,developer,,,,DROP,design.md§8が名指しで対象外とする「キャッシュ」そのもの。①〜③（読む・掃除・変換）の結果がファイル名/シート名をキーにキャッシュされ、同じシートから複数のデータブロックを取得する場合でもExcelの読み込みと特殊記法変換は1回で済む、という性能最適化の内部実装説明。DROP。
input-0181,input-0181,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,258,263,NTF テストデータ読み込み機構 > さいごに,6,developer,,,,DROP,「①〜③は全データタイプ共通で分岐するのは④だけ」「組み立て方は状態機械（ファイル・メッセージ）とヘッダ行＋データ行（テーブル・LIST_MAP）の実質2系統」「③（特殊記法変換）は不可逆、④（個別整形）は非破壊」という本書内部処理説明のまとめと、変換ツール設計（testdata-converter-design.md）への参照、本書の対象範囲がNTF本体のExcel読み込み経路のみでありテストデータの記法そのもの（ntf-testdata-doc.md）は対象外という限界の明示。内部処理説明のまとめでありDROP。
current-0051,current-0051,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst,8,12,リクエスト単体テストの実施方法（応答不要メッセージ送信処理） > 概要 > (L2直下),5,user,第3部 テストの実装方法,リクエスト単体テスト（Nablarchバッチアプリケーション）,機能概要,MERGE,「応答不要メッセージ送信処理用のアクションクラスはNablarchの一部として提供される」「リクエスト単体テストではこのアクションクラスを使用して以下のテスト対象の成果物の確認を行う」「他の処理のようなアクションクラスに対する条件網羅や、限界値テストなどは実施不要である」という導入文（L2直下）。判断ルール2により後続のテスト対象の成果物（current-0052）と同じdest_sectionへMERGE。
current-0052,current-0052,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst,15,22,リクエスト単体テストの実施方法（応答不要メッセージ送信処理） > 概要 > テスト対象の成果物,8,user,第3部 テストの実装方法,リクエスト単体テスト（Nablarchバッチアプリケーション）,機能概要,MOVE,応答不要メッセージ送信処理のリクエスト単体テストで確認すべき成果物として、電文のレイアウトを定義したフォーマット定義ファイルと、電文送信テーブルからステータス未送信データを取得するSELECT文・送信後にステータスを処理済みへ更新するUPDATE文・送信失敗時にステータスをエラーへ更新するUPDATE文という3種のSQL文を列挙。「このページで何ができるようになるか」に該当する内容のため機能概要へMOVE。
current-0053,current-0053,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst,26,43,リクエスト単体テストの実施方法（応答不要メッセージ送信処理） > テストクラスの書き方,18,user,第3部 テストの実装方法,リクエスト単体テスト（Nablarchバッチアプリケーション）,使用方法,MOVE,テストクラスのパッケージはテスト対象機能のパッケージとする、クラス名は<電文のリクエストID>RequestTestとする、nablarch.test.core.batch.BatchRequestTestSupportを継承する、という3条件と、パッケージ例nablarch.sample.ss21AA・リクエストID例RM11AC0301によるテストクラス宣言のコード例。「テストクラスを作成する」手順そのものであり使用方法へMOVE。
current-0054,current-0054,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst,47,51,リクエスト単体テストの実施方法（応答不要メッセージ送信処理） > テストデータの書き方 > (L2直下),5,user,第3部 テストの実装方法,リクエスト単体テスト（Nablarchバッチアプリケーション）,使用方法,MERGE,テスト対象の成果物のテストに必要なテストデータの記述方法を説明する旨の導入文（L2直下）。テストデータの記述方法自体は:ref:`message_sendSyncMessage_test`（送受信同期メッセージ処理のテストデータ記述方法）を参照するよう案内し、本項ではそれと異なる箇所のみを解説すると明記。判断ルール2により後続の「要求電文の期待値および、返却する応答電文の準備」（current-0055）と同じdest_sectionへMERGE。
current-0055,current-0055,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/delayed_send.rst,54,118,リクエスト単体テストの実施方法（応答不要メッセージ送信処理） > テストデータの書き方 > 要求電文の期待値および、返却する応答電文（レスポンスメッセージ）の準備,65,user,第3部 テストの実装方法,リクエスト単体テスト（Nablarchバッチアプリケーション）,使用方法,MERGE,応答不要メッセージ送信処理では応答電文が存在しないため、testShotsのresponseMessage定義、および期待値・準備データのRESPONSE_HEADER_MESSAGES/RESPONSE_BODY_MESSAGES定義が不要となる旨。正常系テストでは起動パラメータとしてtestShotsに「KEY=messageRequestId」「VALUE=メッセージのリクエストID」を追加する必要がある旨（画像参照）。異常系テストではtestShotsに「KEY=errorCase」「VALUE=true」を設定すれば電文が送信されないケースを再現でき送信電文の期待値設定は不要な旨（画像参照）、および異常系テスト実施時は応答不要メッセージ送信処理用共通アクション（nablarch.fw.messaging.action.AsyncMessageSendAction）をテスト用アクション（nablarch.test.core.messaging.AsyncMessageSendActionForUt）へコンポーネント設定ファイルで差し替える必要があるというtipとXML設定例（本番用・テスト用）2件。テストデータ作成・実行時の具体的な手順のため使用方法へMERGE（65行のため100行未満、split-plan.md確認は対象外）。
