mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0123,current-0123,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst,1,2,(冒頭),2,user,,,,DROP,「.. _`message_sendSyncMessage_test`:」というRST内部アンカーラベルのみで実体的な記述がない。判断ルール1によりDROP。
current-0124,current-0124,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst,10,61,リクエスト単体テストの実施方法(同期応答メッセージ送信処理) > 出力ライブラリ(同期応答メッセージ送信処理)の構造とテスト範囲,52,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,機能概要,MERGE,同期応答メッセージ送信処理のリクエスト単体テストはリクエストID単位で行う旨（脚注でここでのリクエストIDはウェブ/バッチのリクエストIDとは意味が異なる旨を注記）、要求電文・応答電文の用語定義、実施時のイメージ図2枚、動作フロー①〜⑤（自動テストフレームワークがNablarch Application Frameworkを起動しActionを起動、Actionがメッセージ同期送信処理を実行し要求電文に変換、自動テストフレームワークがテストデータをもとに要求電文をアサートし応答電文を生成してActionへ返却）を説明。tipで送信・受信キューを使わずキュー手前でアサート・生成するため特別なミドルウェアや環境設定が不要な旨、さらに「書きやすいテストデータ（Excelで外部インタフェース設計書のフォーマット定義に沿って記載可能、専用書式提供）」「テストコードを記載する必要がない（典型的定型処理を実装したスーパークラス提供、テストデータのみでほぼコーディングなしでテスト可能）」という2つの特色・利点を挙げる。design.md#5により本セクションはリクエスト単体テストのMOMによるメッセージング処理方式に該当し、内容はテスト対象範囲・仕組み・利点というページ概要のため機能概要へMERGE。RequestUnitTest_send_sync.rst（06_TestFWGuide、batch-28処理対象）と同じ同期応答メッセージ送信処理を扱う別世代ファイルの可能性があるため同一dest_pageを暫定採用。
current-0125,current-0125,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst,64,73,リクエスト単体テストの実施方法(同期応答メッセージ送信処理) > テストの実施方法 > (L2直下),10,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MERGE,同期応答メッセージ送信処理のテストはウェブアプリケーションやバッチ処理などのテスト方式を踏襲して行われる旨、テストクラスの書き方や各種準備データの準備方法はそれらのテストの実施方法を参照するよう案内し、本項では同期応答メッセージ送信処理固有の実施方法のみ解説する旨を述べる橋渡し文（L2直下）。「テストクラスを作成する」手順の参照導線に相当するため使用方法へMERGE。判断ルール2の対象だが、後続の子セクションcurrent-0126はテストデータ記法のためテストデータの書き方ページへ切り出す一方、本セクションは実施方法の案内文であるためMOMによるメッセージングページの使用方法に残す。
current-0126,current-0126,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst,77,288,リクエスト単体テストの実施方法(同期応答メッセージ送信処理) > テストの実施方法 > テストデータの書き方,212,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,split-plan.md（current-0126、split=no、宛先『第3部 テストの実装方法 > テストデータの書き方（MOMによるメッセージング）』）の既存判断を実測で確認し踏襲。テストデータExcelファイルの配置場所（テストソースコードと同ディレクトリ・同名、拡張子のみ異なる）と:ref:`how_to_write_excel`参照、リクエストIDごとの要求電文・応答電文のヘッダ部/ボディ部フォーマットとデータの定義方法、テストケースとグループIDによる電文表の対応付け、メッセージ欄が空欄の場合の挙動、複数件送信時の記載方法、電文表の書式（識別子・ディレクティブ行・no・フィールド名称/データ型/フィールド長/データの表構造と各欄の説明表）、important（フィールド名称の重複禁止）、tip（外部インタフェース設計書からのコピー＆ペースト）、具体的な記載例、important（ヘッダとレコードを交互記載する必要性）、複数回送信時のデータタイプまとめ書きの注意、tip（送信順序はテスト不可）、障害系テスト（`errorMode:timeout`/`errorMode:msgException`という設定値と自動テストフレームワークの動作の対応、記載位置）を一貫して説明。設定ファイルへの言及はなく電文Excelデータの記法仕様に終始するため、design.md§4の記法統合方針に従いテストデータの書き方ページの使用方法へMERGE。
current-0127,current-0127,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/send_sync.rst,292,296,リクエスト単体テストの実施方法(同期応答メッセージ送信処理) > テストの実施方法 > テスト結果検証,5,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MERGE,要求電文の期待値を定義した場合、自動テストフレームワーク側で要求電文の内容の検証・要求電文の送信件数の検証が行われる旨を説明。テスト実行後に自動的に行われる検証内容の説明であり「テスト結果を確認する」手順に相当するため使用方法へMERGE。
current-0148,current-0148,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/rest.rst,4,8,取引単体テストの実施方法 > (L1直下),5,user,第3部 テストの実装方法,取引単体テスト（RESTfulウェブサービス）,機能概要,MERGE,ウェブサービスでは取引は1リクエストで完結することがほとんどであり、1リクエスト＝1取引の場合は取引単体テストを実施する必要はない旨、複数リクエストにより取引が成立する場合はリクエスト毎のテストを連続実行することで取引単体テストが実施可能である旨を説明。取引単体テスト（RESTfulウェブサービス）が必要となる条件を述べる内容のため機能概要へMERGE。
current-0149,current-0149,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/rest.rst,11,37,取引単体テストの実施方法 > 取引単体テストのテストクラス例,27,user,第3部 テストの実装方法,取引単体テスト（RESTfulウェブサービス）,使用方法,MERGE,更新対象を取得し取得情報から更新用フォームを作成して更新を実行し、想定通り更新されたことを検証するJavaのテストクラス実装例全文（RestMockHttpRequestでGET/PUTを連続実行するプロジェクト更新取引のテストコード）。複数リクエストを連続実行する取引単体テストの具体的な書き方の実例のため使用方法へMERGE。
current-0150,current-0150,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/rest.rst,40,43,取引単体テストの実施方法 > Cookieなど前のレスポンスの情報を引き継ぐ方法 > (L2直下),4,user,第2部 導入と設定,取引単体テストの設定（RESTfulウェブサービス）,機能概要,MERGE,取引単体テストではセッションIDやCSRFトークンなど先行するリクエストのレスポンスとしてサーバから受け取った値を次のリクエストに含めたい場合がある旨、その実現方法が以下にある旨を述べる導入文（L2直下）。後続の実装クラス作成（current-0151）・コンポーネント設定（current-0152）はいずれもクラス差し替え・拡張の性質を持つためdesign.md#4の記載範囲表に基づき第2部 取引単体テストの設定（RESTfulウェブサービス）へ振り分けており、本導入文もその前提説明として同ページの機能概要へMERGE。
current-0151,current-0151,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/rest.rst,46,65,取引単体テストの実施方法 > Cookieなど前のレスポンスの情報を引き継ぐ方法 > ``RequestResponseProcessor`` の実装クラスを作成する,20,user,第2部 導入と設定,取引単体テストの設定（RESTfulウェブサービス）,拡張例,MERGE,RESTfulウェブサービス実行基盤向けテスティングフレームワークが提供するRequestResponseProcessorインタフェース（リクエスト・レスポンスを操作するためのインタフェース）の説明、フレームワーク提供の実装例RequestResponseCookieManager（Set-Cookieヘッダからプロパティで指定した名前のクッキーを抽出しCookieヘッダへ引き継ぐ）・NablarchSIDManager（セッションIDに特化、デフォルトのクッキー名NABLARCH_SIDを前提）の紹介、DIコンテナ上でシングルトンとなるため複数テストケース間で状態が引き継がれないようテストケースごとにreset()が呼ばれる仕組みと、状態を引き継ぎたくない場合はreset()に初期化処理を実装する必要がある旨を説明。独自インタフェース実装クラスを作成する拡張方法の説明であり、design.md#4記載範囲表の「拡張方法（クラス差し替え、独自Extension等）」に該当するため第2部 取引単体テストの設定（RESTfulウェブサービス）の拡張例へMERGE。
current-0152,current-0152,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/03_DealUnitTest/rest.rst,68,95,取引単体テストの実施方法 > Cookieなど前のレスポンスの情報を引き継ぐ方法 > コンポーネント設定ファイルに ``defaultProcessor`` という名前で実装クラスを設定する,28,user,第2部 導入と設定,取引単体テストの設定（RESTfulウェブサービス）,使用方法,MERGE,コンポーネント設定ファイルにdefaultProcessorという名前でRequestResponseCookieManagerを設定するXML例、複数のRequestResponseProcessorを使いたい場合はComplexRequestResponseProcessorを使用する旨とRequestResponseCookieManager・NablarchSIDManager・独自CSRFTokenManagerを組み合わせるXML例、defaultProcessorという名前で設定されたRequestResponseProcessorは内蔵サーバへのリクエスト送信前にprocessRequestが、レスポンス受信後にprocessResponseがそれぞれ実行される旨を説明。コンポーネント設定ファイルの設定項目・記述例そのものであり、design.md#4記載範囲表の「コンポーネント設定ファイルの設定項目一覧」「設定ファイルの記述例」に該当するため使用方法へMERGE。
