mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0333,current-0333,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,1,2,(冒頭),2,user,,,,DROP,`.. _`http_dump_tool`:`という内部参照ラベルのみで地の文を持たない。判断ルール1によりDROP。
current-0334,current-0334,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,9,22,リクエスト単体データ作成ツール > 概要,14,user,第4部 ツール,リクエスト単体データ作成ツール,機能概要,MOVE,リクエスト単体テスト(ウェブアプリケーション)ではHTMLからのリクエストパラメータにあるキーと値をテストデータとして作成する必要があり、これを人手で実施するとパラメータ名（form内のname属性）を写し間違える恐れがあり登録画面などパラメータ数が多い画面ほど可能性が高い旨、このミスを解消するためリクエスト単体テストで生成されたHTMLを使用して次画面へのリクエストパラメータを作成できるツールを提供する旨の説明、およびリクエストパラメータのテストデータ記述方法は05_UnitTestGuide/02_RequestUnitTest/index（特にrequest_test_req_paramsの項）を参照という脚注。design.mdの確定dest_pageであるリクエスト単体データ作成ツールページの機能概要へMOVE。
current-0335,current-0335,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,25,30,リクエスト単体データ作成ツール > 特徴,6,user,第4部 ツール,リクエスト単体データ作成ツール,機能概要,MOVE,本ツールはリクエスト単体テストで生成されたHTMLをブラウザで操作することで次画面へのリクエストパラメータをExcel形式で取得でき、ウェブアプリケーションを操作するような感覚で直感的にテストデータが作成できる旨の説明。ツールの提供価値の説明のためリクエスト単体データ作成ツールページの機能概要へMOVE。
current-0336,current-0336,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,33,39,リクエスト単体データ作成ツール > 使用方法 > (L2直下),7,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,「下記の図に沿って、本ツールの使用方法を説明する。」という導入文とrequestDumpToolAbstract.pngの使用方法概観図（L2直下）。判断ルール1により後続の前提条件・入力となるHTML生成等の各手順（current-0337〜0342）と同じdest_sectionへ。リクエスト単体データ作成ツールページの使用方法へMOVE。
current-0337,current-0337,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,42,46,リクエスト単体データ作成ツール > 使用方法 > 前提条件,5,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,開発環境構築ガイドに従って開発環境を構築済みであること、および02_SetUpHttpDumpTool（インストールガイド、batch-22で処理済み）のhttp_dump_tool_prerequisite（前提事項節）を参照という2点の箇条書き。ツール使用の前提条件のためリクエスト単体データ作成ツールページの使用方法へMOVE。
current-0338,current-0338,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,49,60,リクエスト単体データ作成ツール > 使用方法 > 入力となるHTML生成,12,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,リクエスト単体テストを実行しHTMLファイルを生成する旨、初期画面表示のリクエスト単体テスト用データだけは手動で用意する必要があり、初期画面表示リクエスト（例えばメニューからの単純な画面遷移）にはリクエストパラメータが含まれていないことがほとんどのため通常は空のリクエストパラメータを作成すればよい旨の説明。ツール使用手順（入力データ準備）のためリクエスト単体データ作成ツールページの使用方法へMOVE。
current-0339,current-0339,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,63,73,リクエスト単体データ作成ツール > 使用方法 > ツール起動,11,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,Eclipse上からHTMLファイルを右クリックしツールを起動する旨とhowToExecuteFromEclipse（02_SetUpHttpDumpTool側のEclipseとの連携手順、batch-22で処理済み）を参照という文、Windows上で本ツールを起動するとコマンドプロンプト（内蔵サーバのプロセス）が現れ使用中は実行したままにしておくとよい旨・2回目以降は起動が速くなる旨・誤って落としても次回起動時に自動起動されるため問題ない旨のtip。ツール使用手順（起動方法）のためリクエスト単体データ作成ツールページの使用方法へMOVE。
current-0340,current-0340,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,76,78,リクエスト単体データ作成ツール > 使用方法 > データ入力,3,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,HTMLファイルがブラウザで起動されるので、画面上で入力してサブミットを実行する旨の説明。ツール使用手順（データ入力）のためリクエスト単体データ作成ツールページの使用方法へMOVE。
current-0341,current-0341,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,81,86,リクエスト単体データ作成ツール > 使用方法 > Excelダウンロード,6,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,サブミットで発生したHTTPリクエストがExcelファイルに記載された状態でダウンロードできる旨、Excelファイルをローカル上に保存する必要はなくブラウザから直接ExcelやOpenOfficeで起動すればよい旨の説明。ツール使用手順（結果取得）のためリクエスト単体データ作成ツールページの使用方法へMOVE。
current-0342,current-0342,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/01_HttpDumpTool/01_HttpDumpTool.rst,89,93,リクエスト単体データ作成ツール > 使用方法 > データ編集,5,user,第4部 ツール,リクエスト単体データ作成ツール,使用方法,MOVE,ダウンロードしたExcelファイルにHTTPリクエストパラメータのデータが記載されており、そのデータをリクエスト単体テストのテストデータにコピーする旨の説明。ツール使用手順（テストデータへの反映）のためリクエスト単体データ作成ツールページの使用方法へMOVE。
