mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0304,current-0304,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_real.rst,184,187,リクエスト単体テスト（メッセージ受信処理） > テストデータ > (L2直下),4,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,「メッセージング処理固有のテストデータについて説明する。」という導入文（L2直下）。判断ルール1により後続のメッセージ（current-0305）と同じdest_sectionへ。判断ルール3によりテストデータの記法説明はテストデータの書き方ページへ送るため、同ページの使用方法へMERGE。
current-0305,current-0305,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_real.rst,190,197,リクエスト単体テスト（メッセージ受信処理） > テストデータ > メッセージ,8,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,基本的な記述方法は05_UnitTestGuide/02_RequestUnitTest/real.rstを参照という導線、およびパディングおよびバイナリデータの扱いは:ref:`about_fixed_length_file`と同様である旨のtip。パディング・バイナリデータの扱いというテストデータの記法に関する実体的な言及があるため判断ルール3によりテストデータの書き方ページへMERGE（batch-17のcurrent-0050、batch-15のcurrent-0067と同種の判断）。参照先real.rst（05_UnitTestGuide/02_RequestUnitTest/real.rst）は本バッチ時点で未処理（batch-17のcurrent-0049の注記でも同様に未処理と確認済み）のため重複確認は当該セクションの処理バッチで行うこと。
current-0068,current-0068,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,1,2,(冒頭),2,user,,,,DROP,`.. _`message_httpSendSyncMessage_test`:`という内部参照ラベルと空行のみで地の文を持たない。判断ルール1によりDROP。
current-0069,current-0069,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,6,15,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > (L1直下),10,user,第3部 テストの実装方法,リクエスト単体テスト（HTTPメッセージング）,機能概要,REFERENCE,「リクエスト単体テスト実施方法は:ref:`message_sendSyncMessage_test`を参照すること。ただし、「送信キュー」「受信キュー」を「通信先」と読み替えること。本項では:ref:`message_sendSyncMessage_test`と異なる箇所を解説する。」という導入文。message_sendSyncMessage_testは05_UnitTestGuide/02_RequestUnitTest/real.rst（MOMによるメッセージングの同期応答メッセージ送信処理）のref labelであり、「送信キュー」「受信キュー」を「通信先」と読み替えるという記述はMOM（キュー）とHTTP（通信先）の用語差分説明そのもの。本ファイルはHTTPメッセージング処理方式の同期応答メッセージ送信処理を扱うため、batch-15のcurrent-0064（http_real.rstの同型L1直下、real_request_testへの参照＋差分解説という導入文をREFERENCEとしてHTTPメッセージング処理方式ページの使用方法に残した前例）に倣いREFERENCEとし、リクエスト単体テスト（HTTPメッセージング）ページの使用方法へ割り当てる。要確認: 本バッチの依頼文では「処理方式は『MOMによるメッセージング』」との指示があったが、http_send_sync.rstの実体（送信キュー/受信キューではなく通信先を使うHTTP固有の記述、および同ディレクトリのhttp_real.rstがbatch-15でHTTPメッセージングに割り当てられた前例）から判断し、本ファイル8セクション（current-0069〜0075のうちテストデータの書き方以外）はHTTPメッセージング処理方式のページへ割り当てた。RequestUnitTest_real.rst側（current-0294〜0303）は指示どおりMOMによるメッセージングへ割り当てている。（#5b STEP2再判定: 使用方法→機能概要に修正。本文「リクエスト単体テスト実施方法は:ref:`message_sendSyncMessage_test`を参照すること。ただし...読み替えること。本項では...と異なる箇所を解説する」は、後続の具体的な手順（電文の期待値記述等）ではなくページの位置づけを示す冒頭文。current-0064（同ファイル種の同型導入文）と同じ理由で機能概要へ変更する。dispositionのREFERENCEは維持。）
current-0070,current-0070,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,22,51,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > テストデータの書き方 > 電文を1回送信する場合の要求電文の期待値および、返却する応答電文（レスポンスメッセージ）の例,30,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,電文を1回送信する場合の応答電文（レスポンスメッセージ）記述例の画像、RESPONSE_BODY_MESSAGES等は複数フィールドに分割して記述可能である旨・分割時のフィールド名は任意（XML1/XML2/XML3等）である旨のtip、要求電文の期待値記述例の画像、およびJSON・XMLデータ形式使用時は1Excelシートに1テストケースのみ記述する旨・その制約理由（各行の文字列長が同一であることを期待するというNTFの制約）のtip。テストデータの記法説明のため判断ルール3によりテストデータの書き方ページへMERGE。
current-0071,current-0071,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,54,103,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > テストデータの書き方 > 電文を2回以上送信する場合の要求電文の期待値および、返却する応答電文（レスポンスメッセージ）の例,50,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,複数回電文を送信する場合の記述上の注意点（同一データタイプはまとめて記述、同一リクエストIDはnoを変えてまとめて記述、電文の長さを合わせる）の箇条書き、応答電文・要求電文の期待値記述例の画像2点、送信順のテストは不可能である旨のtip、および下位見出し「障害系のテスト」（応答電文の表にerrorMode:timeout／errorMode:msgExceptionを設定することで障害系テストを行える旨とその対応表、注記2件）。sections-current.csvでは「障害系のテスト」は独立セクションとして分離されず本節の一部として扱われている。errorMode:の値設定はテストデータのセル記法そのものであるため、全体を判断ルール3によりテストデータの書き方ページへMERGE。
current-0072,current-0072,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,106,132,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > テストデータの書き方 > モックアップを使用するための記述,27,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,testShotsのexpectedMessageByClientおよびresponseMessageByClientにグループIDを設定する旨（モックアップ自体は:ref:`dealUnitTest_send_sync`＝取引単体テスト側を参照）、グループIDの関連は:ref:`message_sendSyncMessage_test`のexpectedMessage/responseMessageと同様のため割愛する旨、記述例の画像2点（MOMとHTTPが同一アクション内で併用される場合の使い分けを含む）、およびグループIDはMOMとHTTPでそれぞれ別の値を設定する必要がある旨のtip。testShotsカラムの記法説明のため判断ルール3によりテストデータの書き方ページへMERGE。
current-0073,current-0073,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,135,139,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > テストデータの書き方 > 要求電文のアサート,5,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,テストデータのディレクティブ行に設定されたfile-typeの値により要求電文のアサート方法が変化する旨、設定方法やアサート内容の詳細は:ref:`real_request_test`のレスポンスメッセージの項を参照する旨。file-typeディレクティブによるアサート方法の分岐というテストデータの記法説明のため判断ルール3によりテストデータの書き方ページへMERGE。
current-0074,current-0074,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,143,146,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > フレームワークで使用するクラスの設定 > (L2直下),4,user,第2部 導入と設定,リクエスト単体テストの設定（HTTPメッセージング）,使用方法,MOVE,「通常、これらの設定はアーキテクトが行うものでありアプリケーションプログラマが設定する必要はない。」という導入文（L2直下）。判断ルール1により後続のモックアップクラスの設定（current-0075）と同じdest_sectionへ。コンポーネント設定ファイルの設定に関する内容のためリクエスト単体テストの設定（HTTPメッセージング）ページの使用方法（コンポーネントを設定する）へMOVE。
current-0075,current-0075,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/http_send_sync.rst,149,164,リクエスト単体テストの実施方法(HTTP同期応答メッセージ送信処理) > フレームワークで使用するクラスの設定 > モックアップクラスの設定,16,user,第2部 導入と設定,リクエスト単体テストの設定（HTTPメッセージング）,使用方法,MOVE,コンポーネント設定ファイルにリクエスト単体テストで使用するモックアップクラス（defaultMessageSenderClient、class=nablarch.test.core.messaging.RequestTestingMessagingClient、property charset）を設定する旨のコード例（XML）、およびcharsetに文字コード名を指定することでログ出力の文字コードを変更できる旨（省略時UTF-8）。コンポーネント設定ファイルの設定項目・記述例のためリクエスト単体テストの設定（HTTPメッセージング）ページの使用方法へMOVE。
