mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0186,current-0186,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,272,291,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > (L2直下),20,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,カラムを省略できる理由（可読性・保守性向上）と、省略時にデフォルト値が適用されること、検索結果・登録系テストでは省略不可という制約を説明する省略記法の導入節（L2直下）。判断ルール2の「純粋なテストデータ記法説明」に該当し、直後のDBに準備データのカラムを省略する場合／DB期待値のカラムを省略する場合（current-0187/0188）と同じテストデータの書き方ページへMOVE。
current-0187,current-0187,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,294,300,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > DBに準備データのカラムを省略する場合,7,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,準備データのカラムを省略した場合、省略カラムには:ref:`default_values_when_column_omitted`（デフォルト値）が設定される旨、主キーカラムは省略不可という記法上の制約。純粋なテストデータ記法のためテストデータの書き方ページへMOVE。
current-0188,current-0188,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,303,312,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > DB期待値のカラムを省略する場合,10,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,期待値のカラムを省略した場合、EXPECTED_TABLEでは比較対象外・EXPECTED_COMPLETE_TABLEではデフォルト値とみなして比較、というデータタイプ別の省略記法の挙動差。純粋な記法説明のためテストデータの書き方ページへMOVE。
current-0189,current-0189,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,315,426,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > 具体例,112,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,SETUP_TABLE/EXPECTED_TABLE/EXPECTED_COMPLETE_TABLEを使った省略記法の具体例（全カラム記載の悪い例と関係カラムのみの良い例の対比）。split-plan.mdがcurrent-0184/0185の記法部分の合流先として明示的に指定した先例。テストデータの書き方ページへMOVE。
current-0190,current-0190,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,429,443,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > デフォルト値,15,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,省略時のデフォルト値一覧表（数値型=0、文字列型=半角スペース、日付型=1970-01-01 00:00:00.0）。省略記法を解釈するために必要な参照情報であり、記法説明の一部としてテストデータの書き方ページへMOVE。デフォルト値を変更する設定手順(current-0191)とは異なりコンポーネント設定ファイルへの言及がないため第2部には送らない。
current-0191,current-0191,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,446,495,データベースを使用するクラスのテスト > データベーステストデータの省略記述方法 > デフォルト値の変更方法,50,user,第2部 導入と設定,クラス単体テストの設定,使用方法,MOVE,BasicDefaultValuesクラスのcharValue/numberValue/dateValueのコンポーネント設定項目一覧と、設定を反映したコンポーネント設定ファイルの記述例（XML）。design.md§3の第2部記載範囲表が定める「コンポーネント設定ファイルの設定項目一覧」「設定ファイルの記述例」そのものであり、design.mdに専用ページがないため、クラス単体テストの設定（データベースを使用するクラスのテストもクラス単体テストの一種）へMOVE。
current-0192,current-0192,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,503,511,データベースを使用するクラスのテスト > 注意点 > setUpDbメソッドに関する注意点,9,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,setUpDbメソッドの注意点2点：(1)Excelファイルは全カラム記述不要で省略カラムにはデフォルト値が設定される（current-0187と一部重複）、(2)1シート内に複数のSETUP_TABLEを記述でき、setUpDb(sheetName)実行時は指定シート内の全SETUP_TABLEが登録対象になるという記法。(2)は新規のテストデータ記法（1シート複数テーブル）のため、判断ルール2に従いテストデータの書き方ページへMOVE。(1)はcurrent-0187と重複するが同一節内のため分離せずまとめて移す。
current-0193,current-0193,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,514,524,データベースを使用するクラスのテスト > 注意点 > assertTableEqualsメソッドに関する注意点,11,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,assertTableEqualsメソッドの注意点4点：期待値の省略カラムは比較対象外（current-0188と同型の記法）、レコード順序は主キー突合のため意識不要（挙動）、1シート内の複数EXPECTED_TABLEが比較対象になる記法、Timestamp型の期待値フォーマット（yyyy-mm-dd hh:mm:ss.fffffffff・末尾ゼロ要）という記法上の要求。大半が記法説明のためテストデータの書き方ページへMOVE。レコード順不問の挙動説明が混在するが小節のため分離しない（要確認）。
current-0194,current-0194,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,527,535,データベースを使用するクラスのテスト > 注意点 > assertSqlResultSetEqualsメソッドに関する注意点,9,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MOVE,assertSqlResultSetEqualsメソッドの比較挙動の注意点：SELECT文で指定した全カラムが比較対象になり除外不可であること、主キーがSELECT対象に含まれるとは限らずORDER BY指定があるためレコード順序が異なる場合はアサート失敗になること。テストデータの記法ではなくメソッドの比較アルゴリズムの説明のため、判断ルール2の「手順・挙動の説明は機能別ページに残す」によりコンポーネント単体テストの使用方法へMOVE。
current-0195,current-0195,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,538,543,データベースを使用するクラスのテスト > 注意点 > クラス単体テストにおける登録・更新系テストの注意点,6,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MOVE,登録・更新系テストではThreadContextにリクエストID・ユーザIDの設定が必要（自動設定項目利用時）、デフォルト以外のトランザクションを使う場合はフレームワークにトランザクション制御させる設定が必要という、テスト実行前の準備手順の注意点。記法ではなく実施手順の説明のためコンポーネント単体テストの使用方法へMOVE。
current-0196,current-0196,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,546,548,データベースを使用するクラスのテスト > 注意点 > 外部キーが設定されたテーブルにデータをセットアップしたい,3,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,REFERENCE,外部キーが設定されたテーブルへのデータセットアップは:ref:`master_data_backup`と同じ機能（親子関係判断による削除・登録）を使う旨を述べ、詳細は:ref:`MasterDataRestore-fk_key`（マスタデータ復旧機能）を参照させる導線のみの短い節。current-0135/0136と同型の参照のみの節のためREFERENCEとし、コンポーネント単体テストの使用方法へ割り当てる。
current-0197,current-0197,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_DbAccessTest.rst,551,554,データベースを使用するクラスのテスト > 注意点 > Excelファイルに記述できるカラムのデータ型に関する注意点,4,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,Excelファイルのテストデータとして記述できるカラムのデータ型はSqlPStatementが対応する型に限られ、それ以外（Oracle ROWID、PostgreSQL OID等）は記述できないという、テストデータとして書けるデータ型の制約を示す記法上の注意。純粋なテストデータ記法のためテストデータの書き方ページへMOVE。
