mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0192,input-0192,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,130,141,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 共通：器が正規化する値の原文復元,12,developer,,,,DROP,器が正規化する値（カラム名大文字化・長さ省略・型表記・LIST_MAP列順）の原文をExcel生行/YamlLoaderのMapから復元する内部処理の詳細。実装上のindex/キー対応の仕組みであり利用者向け情報ではないためDROP。
input-0193,input-0193,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,143,153,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 重複実装を避ける：ロジックの共通化,11,developer,,,,DROP,マーカー列判定・コメント/空行判定・行末空セル除去といった判定ロジックを本体とユーティリティで共有する開発方針。コード実装の一元化に関する変換ツール内部の設計方針であり、NTF開発者向け内部設計のためDROP（audience=developer。ドキュメント記述同士が重なっているという意味ではない）。
input-0194,input-0194,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,155,171,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 書き出し（OUT）の整形方針,17,user,第2部 導入と設定,テストデータ変換ツール,使用方法,MOVE,書き出し方針としてYAML出力は機械可読重視(全値クォート等)、Excel出力は人が編集する前提で装飾・レイアウトを設定可能とする旨、および設定項目（データタイプ識別行等の背景色・列幅・罫線・データブロック間の空行）とデフォルト値の表を記載。利用者が実際に設定できる項目のため使用方法にMOVE。
input-0195,input-0195,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,173,175,NTF テストデータ変換ツール 設計書 > 3. 構造 > (L2直下),3,developer,,,,DROP,「3. 構造」章の導入文（L2直下）。「中間モデルを介するReader/Writer構成。図に役割を持たせ、文は補足に絞る」という後続図の読み方を示すのみの編集上の注記で、実体的な内容を持たない。同章の子セクション（中間モデル/IN/OUT）は内部クラス図でありDROPのため、判断ルール1に従い導入文も同じくDROPとする。
input-0196,input-0196,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,177,213,NTF テストデータ変換ツール 設計書 > 3. 構造 > 中間モデル,37,developer,,,,DROP,変換ツール内部の中間モデルのクラス図（TestDataContainer/TestDataSection/TestDataBlock等の継承構造）。読み込み単位とExcelシート/YAMLファイルの対応関係に触れるが、この対応自体はグロッサリ5.9（テストデータファイルの単位）で別途定義済みであり、本セクションの主眼は変換ツール内部のクラス設計のため開発者向けDROP。
input-0197,input-0197,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,215,271,NTF テストデータ変換ツール 設計書 > 3. 構造 > IN（形式 → 中間モデル）,57,developer,,,,DROP,IN方向（形式→中間モデル）のReader内部アーキテクチャのクラス図（TestCoreReaderAdapter/YamlTestCoreAdapter/TestCoreFileAdapter等のパッケージ相乗り構成）。実装の内部構造説明でありDROP。
input-0198,input-0198,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,273,298,NTF テストデータ変換ツール 設計書 > 3. 構造 > OUT（中間モデル → 形式）,26,developer,,,,DROP,OUT方向（中間モデル→形式）のWriter内部アーキテクチャのクラス図（YamlFormatWriter/XlsFormatWriter/ExcelFormatConfig/YamlTestDataValidator等）。書き出し整形方針の要点はinput-0194で既にカバーしており、本セクションの主眼はクラス設計のため開発者向けDROP。
input-0199,input-0199,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,300,326,NTF テストデータ変換ツール 設計書 > 3. 構造 > 利用の入口,27,user,第2部 導入と設定,テストデータ変換ツール,使用方法,MOVE,利用PJ・Nablarch開発チームとも共通の入口TestDataConverterを使う旨、NTF利用PJはConversionRequest(include/exclude・上書き可否等)とともに呼び出す使い方を説明。実際の呼び出し方を示す使用方法の中核情報のためMOVE。
input-0200,input-0200,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,328,337,NTF テストデータ変換ツール 設計書 > 4. 品質担保,10,developer,,,,DROP,変換ツール開発時の品質担保4段階（各クラスのユニットテスト、往復変換確認、本体テストのYAML変換、サンプルアプリでの動作確認）という開発プロセス上のテスト戦略。テスティングフレームワーク利用者の操作とは無関係の開発工程情報のためDROP。
input-0201,input-0201,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,341,349,NTF テストデータ変換ツール 設計書 > 5. 開発とバージョン展開 > 開発とリポジトリ分割の手順,9,developer,,,,DROP,nablarch-testing内での分割開発からレビュー・承認を経て別リポジトリ(nablarch-testing-yaml/nablarch-testing-converter)へ分割するまでの開発手順。開発プロジェクトの内部プロセスのためDROP。
input-0202,input-0202,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,351,363,NTF テストデータ変換ツール 設計書 > 5. 開発とバージョン展開 > 過去バージョンへの展開,13,developer,,,,DROP,過去バージョン(v5・v1.4〜v1.2)へのYAML対応展開可否の検討結果と、NTF1.1系・1.2.0・v5での読み込み挙動の変遷（空行の扱い、xlsx対応、空文字→null変換）。過去バージョンへの機能移植計画であり、現行フレームワーク利用者向けの情報ではないためDROP。
