mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0142,input-0142,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,495,497,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.5 複数回送信,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,N回送信する場合はヘッダ・ボディ件数をともにN件ずつ記述し、同一リクエストIDで複数回送信する場合はno値を変えて送信順序と一致させる旨を説明。新規情報のためMERGE。
input-0143,input-0143,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,499,501,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.6 メッセージの groupId 収集,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,同一groupIdを持つ複数のメッセージプールを収集し、識別子の値をリクエストIDとして使用するという挙動を説明。batch-06のinput-0011・batch-07のinput-0124が扱うテストケース単位のgroupIdグループ化とは異なる、メッセージング固有のgroupId収集の説明のため重複せずMERGE。
input-0144,input-0144,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,503,505,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.7 ステータスコード,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,ステータスコードカラムがない場合のデフォルト値"200"がExcel・YAML共通で使用される旨を説明。新規情報のためMERGE。
input-0145,input-0145,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,507,510,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.8 フォーマット定義ファイルの命名規則,4,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,応答電文（{requestId}_RECEIVE）・要求電文（{requestId}_SEND）というフォーマット定義ファイルの命名規則を説明。batch-03のcurrent-0168はExcelファイル名・シート名の命名規約でありフォーマット定義ファイルとは対象が異なるため重複せず新規情報としてMERGE。
input-0146,input-0146,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,512,514,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.9 アサート方式の切り替え,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,SystemRepositoryのmessaging.assertAsMapFileTypeキーの設定値でアサート方式が切り替わり、未設定時のデフォルトは"Fixed"形式（項目単位アサート）である旨を説明。SystemRepositoryキーの説明でありdesign.mdの第2部「コンポーネント設定ファイルの設定項目一覧」に該当しうるが、本セクションの主眼はテストデータの書き方（アサート方式）に直結する挙動でありbatch-06のinput-0012・input-0016と同型の小規模な付随設定言及のため分割せずMERGE（要確認・分割候補）。
input-0147,input-0147,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,516,527,NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.10 record_type の扱い,12,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,messages/expected_request_*_messages/response_*_messagesのrecord_type値はフレームワーク内部で常に"default"に置き換えられ、Excel・YAMLいずれも任意の値を装飾的に記述できるだけで実行時挙動に影響しない旨、旧版でFW制御ヘッダをrecord_type: FW_HEADERのレコードとして表していたが本仕様ではfw_headerマップで記述する旨の移行注意を説明。新規情報のためMERGE。
input-0148,input-0148,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,531,553,NTF テストデータ リファレンス > 8. 値の書き方 > 8.1 値の種類と Excel / YAML 対比,23,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,通常の文字列・null・空文字・先頭ゼロ付き数値・true/false・半角スペース・ダブルクォート・日時プレースホルダ・バイナリファイル参照・文字種生成・改行文字(CR)の11種の値をExcel/YAML双方の記述形式で対比した表と、YAMLのクォートルール・Excelのセル書式（文字列書式限定）を説明。null・ダブルクォート・日時プレースホルダ・文字種生成・改行文字の行はbatch-03のcurrent-0174（セルへの特殊な記述方法、テストデータの書き方/使用方法へMOVE済み）と概念が重複するが、YAML側の記述列とクォートルール、および通常の文字列・空文字・先頭ゼロ付き数値・true/falseの4行は現行解説書に無い新規情報のため、セクション全体をMERGE（分割はしない）。
input-0149,input-0149,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,555,557,NTF テストデータ リファレンス > 8. 値の書き方 > 8.2 インタープリタチェーンの仕組み,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,テストデータの値はパース時にインタープリタチェーンを通過して変換され、DI設定で注入されたインタープリタが順番に適用されるという仕組みを説明。特殊記法（8.1・current-0174）がどのように解釈されるかの前提知識であり新規情報のためMERGE。
current-0159,current-0159,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/index.rst,1,2,(冒頭),2,user,,,,DROP,本文は「.. _unitTestGuide:」というRST内部アンカーラベルと空行のみで、実体的な記述がない。新規ページ作成時に:refラベルを付与し直せば足りるため対応不要（current-0022・current-0029と同型のDROPパターン）。
current-0160,current-0160,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/index.rst,6,106,単体テスト実施方法,101,user,,,,DROP,「単体テスト実施方法」という章題の下、共通・ウェブアプリケーション・RESTfulウェブサービス・バッチ処理・メッセージング処理（各方式）・その他の処理という区分ごとに配下ページへのtoctreeディレクティブを列挙するのみで、プロセス文・説明文を一切含まない純粋なナビゲーションTOC。split-plan.md（current-0160行）で「本文はtoctreeのみでプロセス文・説明文を含まない。特定の1ページ本文に割り付けるべき地の文が存在しない」としてsplit=noと事前承認済み。判断ルール3によりDROP。配下各ページの実内容は該当する処理方式別セクションとして別途マッピングされる想定。
